Date,NAVPU,Symbol
2017-03-03,1.1838,PNBDRMB:PM
2017-03-06,1.184,PNBDRMB:PM
2017-03-07,1.1841,PNBDRMB:PM
2017-03-08,1.1841,PNBDRMB:PM
2017-03-09,1.1842,PNBDRMB:PM
2017-03-10,1.1842,PNBDRMB:PM
2017-03-13,1.1844,PNBDRMB:PM
2017-03-14,1.1845,PNBDRMB:PM
2017-03-15,1.1845,PNBDRMB:PM
2017-03-16,1.1846,PNBDRMB:PM
2017-03-17,1.1846,PNBDRMB:PM
2017-03-20,1.1848,PNBDRMB:PM
2017-03-21,1.1849,PNBDRMB:PM
2017-03-22,1.1849,PNBDRMB:PM
2017-03-23,1.185,PNBDRMB:PM
2017-03-24,1.185,PNBDRMB:PM
2017-03-27,1.1852,PNBDRMB:PM
2017-03-28,1.1853,PNBDRMB:PM
2017-03-29,1.1853,PNBDRMB:PM
2017-03-30,1.1854,PNBDRMB:PM
2017-03-31,1.1854,PNBDRMB:PM
2017-04-04,1.1856,PNBDRMB:PM
2017-04-05,1.1857,PNBDRMB:PM
2017-04-06,1.1857,PNBDRMB:PM
2017-04-07,1.1858,PNBDRMB:PM
2017-04-10,1.186,PNBDRMB:PM
2017-04-11,1.186,PNBDRMB:PM
2017-04-12,1.1861,PNBDRMB:PM
2017-04-17,1.1863,PNBDRMB:PM
2017-04-18,1.1864,PNBDRMB:PM
2017-04-19,1.1864,PNBDRMB:PM
2017-04-20,1.1865,PNBDRMB:PM
2017-04-21,1.1866,PNBDRMB:PM
2017-04-24,1.1867,PNBDRMB:PM
2017-04-25,1.1868,PNBDRMB:PM
2017-04-26,1.1868,PNBDRMB:PM
2017-04-27,1.1869,PNBDRMB:PM
2017-05-02,1.1872,PNBDRMB:PM
2017-05-03,1.1872,PNBDRMB:PM
2017-05-04,1.1873,PNBDRMB:PM
2017-05-05,1.1873,PNBDRMB:PM
2016-05-10,1.688,PNBPHSX:PM
2016-05-11,1.7408,PNBPHSX:PM
2016-05-12,1.7256,PNBPHSX:PM
2016-05-13,1.7528,PNBPHSX:PM
2016-05-16,1.7693,PNBPHSX:PM
2016-05-17,1.7716,PNBPHSX:PM
2016-05-18,1.7742,PNBPHSX:PM
2016-05-19,1.7507,PNBPHSX:PM
2016-05-20,1.7189,PNBPHSX:PM
2016-05-23,1.7204,PNBPHSX:PM
2016-05-24,1.7333,PNBPHSX:PM
2016-05-25,1.7585,PNBPHSX:PM
2016-05-26,1.7367,PNBPHSX:PM
2016-05-27,1.748,PNBPHSX:PM
2016-05-30,1.759,PNBPHSX:PM
2016-05-31,1.7431,PNBPHSX:PM
2016-06-01,1.7655,PNBPHSX:PM
2016-06-02,1.7572,PNBPHSX:PM
2016-06-03,1.768,PNBPHSX:PM
2016-06-06,1.7884,PNBPHSX:PM
2016-06-07,1.815,PNBPHSX:PM
2016-06-08,1.8171,PNBPHSX:PM
2016-06-09,1.7739,PNBPHSX:PM
2016-06-10,1.7681,PNBPHSX:PM
2016-06-13,1.7809,PNBPHSX:PM
2016-06-14,1.7589,PNBPHSX:PM
2016-06-15,1.7682,PNBPHSX:PM
2016-06-16,1.782,PNBPHSX:PM
2016-06-17,1.7944,PNBPHSX:PM
2016-06-20,1.8044,PNBPHSX:PM
2016-06-21,1.8284,PNBPHSX:PM
2016-06-22,1.827,PNBPHSX:PM
2016-06-23,1.8199,PNBPHSX:PM
2016-06-24,1.7971,PNBPHSX:PM
2016-06-27,1.8158,PNBPHSX:PM
2016-06-28,1.8055,PNBPHSX:PM
2016-06-29,1.836,PNBPHSX:PM
2016-06-30,1.8356,PNBPHSX:PM
2016-07-01,1.8437,PNBPHSX:PM
2016-07-04,1.8477,PNBPHSX:PM
2016-07-05,1.8379,PNBPHSX:PM
2016-07-07,1.8251,PNBPHSX:PM
2016-07-08,1.8304,PNBPHSX:PM
2016-07-11,1.8534,PNBPHSX:PM
2016-07-12,1.87,PNBPHSX:PM
2016-07-13,1.8714,PNBPHSX:PM
2016-07-14,1.874,PNBPHSX:PM
2016-07-15,1.8923,PNBPHSX:PM
2016-07-18,1.8814,PNBPHSX:PM
2016-07-19,1.8927,PNBPHSX:PM
2016-07-20,1.8958,PNBPHSX:PM
2016-07-21,1.9073,PNBPHSX:PM
2016-07-22,1.8876,PNBPHSX:PM
2016-07-25,1.8933,PNBPHSX:PM
2016-07-26,1.8873,PNBPHSX:PM
2016-07-27,1.9057,PNBPHSX:PM
2016-07-28,1.8876,PNBPHSX:PM
2016-07-29,1.8732,PNBPHSX:PM
2016-08-01,1.8982,PNBPHSX:PM
2016-08-02,1.8895,PNBPHSX:PM
2016-08-03,1.8555,PNBPHSX:PM
2016-08-04,1.8763,PNBPHSX:PM
2016-08-05,1.8738,PNBPHSX:PM
2016-08-08,1.8792,PNBPHSX:PM
2016-08-09,1.8937,PNBPHSX:PM
2016-08-10,1.8925,PNBPHSX:PM
2016-08-11,1.8767,PNBPHSX:PM
2016-08-12,1.8714,PNBPHSX:PM
2016-08-15,1.87,PNBPHSX:PM
2016-08-16,1.8734,PNBPHSX:PM
2016-08-17,1.866,PNBPHSX:PM
2016-08-18,1.8655,PNBPHSX:PM
2016-08-19,1.8615,PNBPHSX:PM
2016-08-22,1.8732,PNBPHSX:PM
2016-08-23,1.8628,PNBPHSX:PM
2016-08-24,1.8463,PNBPHSX:PM
2016-08-25,1.8427,PNBPHSX:PM
2016-08-26,1.8404,PNBPHSX:PM
2016-08-30,1.8285,PNBPHSX:PM
2016-08-31,1.8266,PNBPHSX:PM
2016-09-01,1.8231,PNBPHSX:PM
2016-09-02,1.8344,PNBPHSX:PM
2016-09-05,1.824,PNBPHSX:PM
2016-09-06,1.8136,PNBPHSX:PM
2016-09-07,1.789,PNBPHSX:PM
2016-09-08,1.8015,PNBPHSX:PM
2016-09-09,1.7834,PNBPHSX:PM
2016-09-13,1.7755,PNBPHSX:PM
2016-09-14,1.7731,PNBPHSX:PM
2016-09-15,1.8109,PNBPHSX:PM
2016-09-16,1.7723,PNBPHSX:PM
2016-09-19,1.7768,PNBPHSX:PM
2016-09-20,1.7982,PNBPHSX:PM
2016-09-21,1.7999,PNBPHSX:PM
2016-09-22,1.8177,PNBPHSX:PM
2016-09-23,1.8081,PNBPHSX:PM
2016-09-26,1.7899,PNBPHSX:PM
2016-09-27,1.773,PNBPHSX:PM
2016-09-28,1.7815,PNBPHSX:PM
2016-09-29,1.8107,PNBPHSX:PM
2016-09-30,1.7945,PNBPHSX:PM
2016-10-03,1.807,PNBPHSX:PM
2016-10-04,1.82,PNBPHSX:PM
2016-10-05,1.8067,PNBPHSX:PM
2016-10-06,1.8012,PNBPHSX:PM
2016-10-07,1.7934,PNBPHSX:PM
2016-10-10,1.7841,PNBPHSX:PM
2016-10-11,1.7801,PNBPHSX:PM
2016-10-12,1.7646,PNBPHSX:PM
2016-10-13,1.7324,PNBPHSX:PM
2016-10-14,1.7454,PNBPHSX:PM
2016-10-17,1.7358,PNBPHSX:PM
2016-10-18,1.7858,PNBPHSX:PM
2016-10-19,1.8209,PNBPHSX:PM
2016-10-20,1.8192,PNBPHSX:PM
2016-10-21,1.8047,PNBPHSX:PM
2016-10-24,1.7962,PNBPHSX:PM
2016-10-25,1.7906,PNBPHSX:PM
2016-10-26,1.7727,PNBPHSX:PM
2016-10-27,1.7595,PNBPHSX:PM
2016-10-28,1.7509,PNBPHSX:PM
2016-11-02,1.7158,PNBPHSX:PM
2016-11-03,1.6965,PNBPHSX:PM
2016-11-04,1.7103,PNBPHSX:PM
2016-11-07,1.7028,PNBPHSX:PM
2016-11-08,1.7311,PNBPHSX:PM
2016-11-09,1.6831,PNBPHSX:PM
2016-11-10,1.698,PNBPHSX:PM
2016-11-11,1.6509,PNBPHSX:PM
2016-11-14,1.63,PNBPHSX:PM
2016-11-15,1.6267,PNBPHSX:PM
2016-11-16,1.6515,PNBPHSX:PM
2016-11-17,1.6712,PNBPHSX:PM
2016-11-18,1.6741,PNBPHSX:PM
2016-11-21,1.6534,PNBPHSX:PM
2016-11-22,1.6129,PNBPHSX:PM
2016-11-23,1.6247,PNBPHSX:PM
2016-11-24,1.6307,PNBPHSX:PM
2016-11-25,1.6317,PNBPHSX:PM
2016-11-28,1.6185,PNBPHSX:PM
2016-11-29,1.607,PNBPHSX:PM
2016-12-01,1.6266,PNBPHSX:PM
2016-12-02,1.6318,PNBPHSX:PM
2016-12-05,1.6065,PNBPHSX:PM
2016-12-06,1.6135,PNBPHSX:PM
2016-12-07,1.6263,PNBPHSX:PM
2016-12-08,1.6586,PNBPHSX:PM
2016-12-09,1.6608,PNBPHSX:PM
2016-12-12,1.6207,PNBPHSX:PM
2016-12-13,1.6224,PNBPHSX:PM
2016-12-14,1.6324,PNBPHSX:PM
2016-12-15,1.6161,PNBPHSX:PM
2016-12-16,1.6164,PNBPHSX:PM
2016-12-19,1.5853,PNBPHSX:PM
2016-12-20,1.5716,PNBPHSX:PM
2016-12-21,1.5783,PNBPHSX:PM
2016-12-22,1.5571,PNBPHSX:PM
2016-12-23,1.551,PNBPHSX:PM
2016-12-27,1.572,PNBPHSX:PM
2016-12-28,1.614,PNBPHSX:PM
2016-12-29,1.6145,PNBPHSX:PM
2017-01-03,1.618,PNBPHSX:PM
2017-01-04,1.6524,PNBPHSX:PM
2017-01-05,1.6874,PNBPHSX:PM
2017-01-06,1.6958,PNBPHSX:PM
2017-01-09,1.7017,PNBPHSX:PM
2017-01-10,1.7194,PNBPHSX:PM
2017-01-11,1.7105,PNBPHSX:PM
2017-01-12,1.6985,PNBPHSX:PM
2017-01-13,1.694,PNBPHSX:PM
2017-01-16,1.6944,PNBPHSX:PM
2017-01-17,1.6694,PNBPHSX:PM
2017-01-18,1.6762,PNBPHSX:PM
2017-01-19,1.6935,PNBPHSX:PM
2017-01-20,1.691,PNBPHSX:PM
2017-01-23,1.7243,PNBPHSX:PM
2017-01-24,1.7213,PNBPHSX:PM
2017-01-25,1.7079,PNBPHSX:PM
2017-01-26,1.7096,PNBPHSX:PM
2017-01-27,1.7086,PNBPHSX:PM
2017-01-30,1.7098,PNBPHSX:PM
2017-01-31,1.6867,PNBPHSX:PM
2017-02-01,1.6862,PNBPHSX:PM
2017-02-02,1.6857,PNBPHSX:PM
2017-02-03,1.6849,PNBPHSX:PM
2017-02-06,1.7001,PNBPHSX:PM
2017-02-07,1.6914,PNBPHSX:PM
2017-02-08,1.6833,PNBPHSX:PM
2017-02-09,1.6876,PNBPHSX:PM
2017-02-10,1.6823,PNBPHSX:PM
2017-02-13,1.6963,PNBPHSX:PM
2017-02-14,1.6736,PNBPHSX:PM
2017-02-15,1.6657,PNBPHSX:PM
2017-02-16,1.692,PNBPHSX:PM
2017-02-17,1.6836,PNBPHSX:PM
2017-02-20,1.691,PNBPHSX:PM
2017-02-21,1.6915,PNBPHSX:PM
2017-02-22,1.6983,PNBPHSX:PM
2017-02-23,1.7048,PNBPHSX:PM
2017-02-24,1.6869,PNBPHSX:PM
2017-02-27,1.6789,PNBPHSX:PM
2017-02-28,1.6759,PNBPHSX:PM
2017-03-01,1.6656,PNBPHSX:PM
2017-03-02,1.6808,PNBPHSX:PM
2017-03-03,1.6845,PNBPHSX:PM
2017-03-06,1.7011,PNBPHSX:PM
2017-03-07,1.6948,PNBPHSX:PM
2017-03-08,1.6956,PNBPHSX:PM
2017-03-09,1.6946,PNBPHSX:PM
2017-03-10,1.6602,PNBPHSX:PM
2017-03-13,1.6811,PNBPHSX:PM
2017-03-14,1.6871,PNBPHSX:PM
2017-03-15,1.6845,PNBPHSX:PM
2017-03-16,1.6898,PNBPHSX:PM
2017-03-17,1.7061,PNBPHSX:PM
2017-03-20,1.6986,PNBPHSX:PM
2017-03-21,1.6986,PNBPHSX:PM
2017-03-22,1.6832,PNBPHSX:PM
2017-03-23,1.6968,PNBPHSX:PM
2017-03-24,1.6884,PNBPHSX:PM
2017-03-27,1.6839,PNBPHSX:PM
2017-03-28,1.7073,PNBPHSX:PM
2017-03-29,1.7049,PNBPHSX:PM
2017-03-30,1.7041,PNBPHSX:PM
2017-03-31,1.6965,PNBPHSX:PM
2017-04-04,1.7278,PNBPHSX:PM
2017-04-05,1.7632,PNBPHSX:PM
2017-04-06,1.7575,PNBPHSX:PM
2017-04-07,1.7614,PNBPHSX:PM
2017-04-10,1.769,PNBPHSX:PM
2017-04-11,1.767,PNBPHSX:PM
2017-04-12,1.7729,PNBPHSX:PM
2017-04-17,1.7618,PNBPHSX:PM
2017-04-18,1.7621,PNBPHSX:PM
2017-04-19,1.7459,PNBPHSX:PM
2017-04-20,1.7552,PNBPHSX:PM
2017-04-21,1.7571,PNBPHSX:PM
2017-04-24,1.7606,PNBPHSX:PM
2017-04-25,1.788,PNBPHSX:PM
2017-04-26,1.7925,PNBPHSX:PM
2017-04-27,1.7777,PNBPHSX:PM
2017-05-02,1.787,PNBPHSX:PM
2017-05-03,1.7848,PNBPHSX:PM
2017-05-04,1.8029,PNBPHSX:PM
2017-05-05,1.8246,PNBPHSX:PM
2016-05-10,1.2824,PNBPSPL:PM
2016-05-11,1.2824,PNBPSPL:PM
2016-05-12,1.2825,PNBPSPL:PM
2016-05-13,1.2826,PNBPSPL:PM
2016-05-16,1.2827,PNBPSPL:PM
2016-05-17,1.2828,PNBPSPL:PM
2016-05-18,1.2829,PNBPSPL:PM
2016-05-19,1.2829,PNBPSPL:PM
2016-05-20,1.283,PNBPSPL:PM
2016-05-23,1.2832,PNBPSPL:PM
2016-05-24,1.2832,PNBPSPL:PM
2016-05-25,1.2833,PNBPSPL:PM
2016-05-26,1.2834,PNBPSPL:PM
2016-05-27,1.2834,PNBPSPL:PM
2016-05-30,1.2836,PNBPSPL:PM
2016-05-31,1.2837,PNBPSPL:PM
2016-06-01,1.2837,PNBPSPL:PM
2016-06-02,1.2838,PNBPSPL:PM
2016-06-03,1.2838,PNBPSPL:PM
2016-06-06,1.284,PNBPSPL:PM
2016-06-07,1.2841,PNBPSPL:PM
2016-06-08,1.2841,PNBPSPL:PM
2016-06-09,1.2842,PNBPSPL:PM
2016-06-10,1.2843,PNBPSPL:PM
2016-06-13,1.2845,PNBPSPL:PM
2016-06-14,1.2845,PNBPSPL:PM
2016-06-15,1.2846,PNBPSPL:PM
2016-06-16,1.2846,PNBPSPL:PM
2016-06-17,1.2847,PNBPSPL:PM
2016-06-20,1.2849,PNBPSPL:PM
2016-06-21,1.285,PNBPSPL:PM
2016-06-22,1.285,PNBPSPL:PM
2016-06-23,1.2851,PNBPSPL:PM
2016-06-24,1.2851,PNBPSPL:PM
2016-06-27,1.2853,PNBPSPL:PM
2016-06-28,1.2854,PNBPSPL:PM
2016-06-29,1.2854,PNBPSPL:PM
2016-06-30,1.2855,PNBPSPL:PM
2016-07-01,1.2856,PNBPSPL:PM
2016-07-04,1.2858,PNBPSPL:PM
2016-07-05,1.2858,PNBPSPL:PM
2016-07-07,1.286,PNBPSPL:PM
2016-07-08,1.286,PNBPSPL:PM
2016-07-11,1.2862,PNBPSPL:PM
2016-07-12,1.2863,PNBPSPL:PM
2016-07-13,1.2863,PNBPSPL:PM
2016-07-14,1.2864,PNBPSPL:PM
2016-07-15,1.2865,PNBPSPL:PM
2016-07-18,1.2866,PNBPSPL:PM
2016-07-19,1.2867,PNBPSPL:PM
2016-07-20,1.2868,PNBPSPL:PM
2016-07-21,1.2868,PNBPSPL:PM
2016-07-22,1.2869,PNBPSPL:PM
2016-07-25,1.2871,PNBPSPL:PM
2016-07-26,1.2871,PNBPSPL:PM
2016-07-27,1.2872,PNBPSPL:PM
2016-07-28,1.2873000000000001,PNBPSPL:PM
2016-07-29,1.2873000000000001,PNBPSPL:PM
2016-08-01,1.2875,PNBPSPL:PM
2016-08-02,1.2876,PNBPSPL:PM
2016-08-03,1.2876,PNBPSPL:PM
2016-08-04,1.2877,PNBPSPL:PM
2016-08-05,1.2877,PNBPSPL:PM
2016-08-08,1.2879,PNBPSPL:PM
2016-08-09,1.288,PNBPSPL:PM
2016-08-10,1.2881,PNBPSPL:PM
2016-08-11,1.2881,PNBPSPL:PM
2016-08-12,1.2882,PNBPSPL:PM
2016-08-15,1.2884,PNBPSPL:PM
2016-08-16,1.2884,PNBPSPL:PM
2016-08-17,1.2885,PNBPSPL:PM
2016-08-18,1.2886,PNBPSPL:PM
2016-08-19,1.2886,PNBPSPL:PM
2016-08-22,1.2888,PNBPSPL:PM
2016-08-23,1.2889,PNBPSPL:PM
2016-08-24,1.289,PNBPSPL:PM
2016-08-25,1.289,PNBPSPL:PM
2016-08-26,1.2891,PNBPSPL:PM
2016-08-30,1.2893,PNBPSPL:PM
2016-08-31,1.2894,PNBPSPL:PM
2016-09-01,1.2894,PNBPSPL:PM
2016-09-02,1.2895,PNBPSPL:PM
2016-09-05,1.2897,PNBPSPL:PM
2016-09-06,1.2898,PNBPSPL:PM
2016-09-07,1.2898,PNBPSPL:PM
2016-09-08,1.2899,PNBPSPL:PM
2016-09-09,1.2899,PNBPSPL:PM
2016-09-13,1.2902,PNBPSPL:PM
2016-09-14,1.2903,PNBPSPL:PM
2016-09-15,1.2903,PNBPSPL:PM
2016-09-16,1.2904,PNBPSPL:PM
2016-09-19,1.2906,PNBPSPL:PM
2016-09-20,1.2906,PNBPSPL:PM
2016-09-21,1.2907,PNBPSPL:PM
2016-09-22,1.2908,PNBPSPL:PM
2016-09-23,1.2908,PNBPSPL:PM
2016-09-26,1.291,PNBPSPL:PM
2016-09-27,1.2911,PNBPSPL:PM
2016-09-28,1.2911,PNBPSPL:PM
2016-09-29,1.2912,PNBPSPL:PM
2016-09-30,1.2913,PNBPSPL:PM
2016-10-03,1.2915,PNBPSPL:PM
2016-10-04,1.2915,PNBPSPL:PM
2016-10-05,1.2916,PNBPSPL:PM
2016-10-06,1.2917,PNBPSPL:PM
2016-10-07,1.2917,PNBPSPL:PM
2016-10-10,1.2919,PNBPSPL:PM
2016-10-11,1.292,PNBPSPL:PM
2016-10-12,1.292,PNBPSPL:PM
2016-10-13,1.2921,PNBPSPL:PM
2016-10-14,1.2922,PNBPSPL:PM
2016-10-17,1.2924,PNBPSPL:PM
2016-10-18,1.2924,PNBPSPL:PM
2016-10-19,1.2925,PNBPSPL:PM
2016-10-20,1.2925,PNBPSPL:PM
2016-10-21,1.2926,PNBPSPL:PM
2016-10-24,1.2928,PNBPSPL:PM
2016-10-25,1.2929,PNBPSPL:PM
2016-10-26,1.2929,PNBPSPL:PM
2016-10-27,1.293,PNBPSPL:PM
2016-10-28,1.2931,PNBPSPL:PM
2016-11-02,1.2933,PNBPSPL:PM
2016-11-03,1.2934,PNBPSPL:PM
2016-11-04,1.2935,PNBPSPL:PM
2016-11-07,1.2937,PNBPSPL:PM
2016-11-08,1.2937,PNBPSPL:PM
2016-11-09,1.2938,PNBPSPL:PM
2016-11-10,1.2939,PNBPSPL:PM
2016-11-11,1.2939,PNBPSPL:PM
2016-11-14,1.2941,PNBPSPL:PM
2016-11-15,1.2942,PNBPSPL:PM
2016-11-16,1.2942,PNBPSPL:PM
2016-11-17,1.2943,PNBPSPL:PM
2016-11-18,1.2944,PNBPSPL:PM
2016-11-21,1.2946,PNBPSPL:PM
2016-11-22,1.2946,PNBPSPL:PM
2016-11-23,1.2947,PNBPSPL:PM
2016-11-24,1.2948,PNBPSPL:PM
2016-11-25,1.2948,PNBPSPL:PM
2016-11-28,1.295,PNBPSPL:PM
2016-11-29,1.2951,PNBPSPL:PM
2016-12-01,1.2952,PNBPSPL:PM
2016-12-02,1.2953,PNBPSPL:PM
2016-12-05,1.2955,PNBPSPL:PM
2016-12-06,1.2956,PNBPSPL:PM
2016-12-07,1.2956,PNBPSPL:PM
2016-12-08,1.2957,PNBPSPL:PM
2016-12-09,1.2957,PNBPSPL:PM
2016-12-12,1.2959,PNBPSPL:PM
2016-12-13,1.296,PNBPSPL:PM
2016-12-14,1.2961,PNBPSPL:PM
2016-12-15,1.2961,PNBPSPL:PM
2016-12-16,1.2962,PNBPSPL:PM
2016-12-19,1.2964,PNBPSPL:PM
2016-12-20,1.2965,PNBPSPL:PM
2016-12-21,1.2965,PNBPSPL:PM
2016-12-22,1.2966,PNBPSPL:PM
2016-12-23,1.2967,PNBPSPL:PM
2016-12-27,1.2969,PNBPSPL:PM
2016-12-28,1.297,PNBPSPL:PM
2016-12-29,1.2971,PNBPSPL:PM
2017-01-03,1.2974,PNBPSPL:PM
2017-01-04,1.2974,PNBPSPL:PM
2017-01-05,1.2975,PNBPSPL:PM
2017-01-06,1.2976,PNBPSPL:PM
2017-01-09,1.2978,PNBPSPL:PM
2017-01-10,1.2978,PNBPSPL:PM
2017-01-11,1.2979,PNBPSPL:PM
2017-01-12,1.298,PNBPSPL:PM
2017-01-13,1.2981,PNBPSPL:PM
2017-01-16,1.2983,PNBPSPL:PM
2017-01-17,1.2983,PNBPSPL:PM
2017-01-18,1.2984,PNBPSPL:PM
2017-01-19,1.2985,PNBPSPL:PM
2017-01-20,1.2985,PNBPSPL:PM
2017-01-23,1.2987,PNBPSPL:PM
2017-01-24,1.2988,PNBPSPL:PM
2017-01-25,1.2989,PNBPSPL:PM
2017-01-26,1.299,PNBPSPL:PM
2017-01-27,1.299,PNBPSPL:PM
2017-01-30,1.2992,PNBPSPL:PM
2017-01-31,1.2993,PNBPSPL:PM
2017-02-01,1.2993,PNBPSPL:PM
2017-02-02,1.2994,PNBPSPL:PM
2017-02-03,1.2995,PNBPSPL:PM
2017-02-06,1.2997,PNBPSPL:PM
2017-02-07,1.2998,PNBPSPL:PM
2017-02-08,1.2998,PNBPSPL:PM
2017-02-09,1.2999,PNBPSPL:PM
2017-02-10,1.3,PNBPSPL:PM
2017-02-13,1.3002,PNBPSPL:PM
2017-02-14,1.3002,PNBPSPL:PM
2017-02-15,1.3003,PNBPSPL:PM
2017-02-16,1.3004,PNBPSPL:PM
2017-02-17,1.3005,PNBPSPL:PM
2017-02-20,1.3007,PNBPSPL:PM
2017-02-21,1.3007,PNBPSPL:PM
2017-02-22,1.3008,PNBPSPL:PM
2017-02-23,1.3009,PNBPSPL:PM
2017-02-24,1.3009,PNBPSPL:PM
2017-02-27,1.3011,PNBPSPL:PM
2017-02-28,1.3012,PNBPSPL:PM
2017-03-01,1.3013,PNBPSPL:PM
2017-03-02,1.3014,PNBPSPL:PM
2017-03-03,1.3015,PNBPSPL:PM
2017-03-06,1.3017,PNBPSPL:PM
2017-03-07,1.3018,PNBPSPL:PM
2017-03-08,1.3018,PNBPSPL:PM
2017-03-09,1.3019,PNBPSPL:PM
2017-03-10,1.302,PNBPSPL:PM
2017-03-13,1.3022,PNBPSPL:PM
2017-03-14,1.3022,PNBPSPL:PM
2017-03-15,1.3023,PNBPSPL:PM
2017-03-16,1.3024,PNBPSPL:PM
2017-03-17,1.3024,PNBPSPL:PM
2017-03-20,1.3026,PNBPSPL:PM
2017-03-21,1.3027,PNBPSPL:PM
2017-03-22,1.3028,PNBPSPL:PM
2017-03-23,1.3028,PNBPSPL:PM
2017-03-24,1.3029,PNBPSPL:PM
2017-03-27,1.3031,PNBPSPL:PM
2017-03-28,1.3032,PNBPSPL:PM
2017-03-29,1.3032,PNBPSPL:PM
2017-03-30,1.3033,PNBPSPL:PM
2017-03-31,1.3034,PNBPSPL:PM
2017-04-04,1.3036,PNBPSPL:PM
2017-04-05,1.3037,PNBPSPL:PM
2017-04-06,1.3037,PNBPSPL:PM
2017-04-07,1.3038,PNBPSPL:PM
2017-04-10,1.304,PNBPSPL:PM
2017-04-11,1.3041,PNBPSPL:PM
2017-04-12,1.3041,PNBPSPL:PM
2017-04-17,1.3045,PNBPSPL:PM
2017-04-18,1.3045,PNBPSPL:PM
2017-04-19,1.3046,PNBPSPL:PM
2017-04-20,1.3046,PNBPSPL:PM
2017-04-21,1.3047,PNBPSPL:PM
2017-04-24,1.3049,PNBPSPL:PM
2017-04-25,1.305,PNBPSPL:PM
2017-04-26,1.305,PNBPSPL:PM
2017-04-27,1.3051,PNBPSPL:PM
2017-05-02,1.3054,PNBPSPL:PM
2017-05-03,1.3055,PNBPSPL:PM
2017-05-04,1.3056,PNBPSPL:PM
2017-05-05,1.3056,PNBPSPL:PM
2016-05-10,1.3592,ALDUPGS:PM
2016-05-11,1.3644,ALDUPGS:PM
2016-05-12,1.3599,ALDUPGS:PM
2016-05-13,1.3644,ALDUPGS:PM
2016-05-16,1.3649,ALDUPGS:PM
2016-05-17,1.3623,ALDUPGS:PM
2016-05-18,1.3654,ALDUPGS:PM
2016-05-19,1.366,ALDUPGS:PM
2016-05-20,1.3637,ALDUPGS:PM
2016-05-23,1.3656,ALDUPGS:PM
2016-05-24,1.3664,ALDUPGS:PM
2016-05-25,1.3666,ALDUPGS:PM
2016-05-26,1.365,ALDUPGS:PM
2016-05-27,1.3678,ALDUPGS:PM
2016-05-30,1.368,ALDUPGS:PM
2016-05-31,1.3676,ALDUPGS:PM
2016-06-01,1.3649,ALDUPGS:PM
2016-06-02,1.3681,ALDUPGS:PM
2016-06-03,1.3641,ALDUPGS:PM
2016-06-06,1.3664,ALDUPGS:PM
2016-06-07,1.3666,ALDUPGS:PM
2016-06-08,1.3665,ALDUPGS:PM
2016-06-09,1.3672,ALDUPGS:PM
2016-06-10,1.3697,ALDUPGS:PM
2016-06-13,1.3698,ALDUPGS:PM
2016-06-14,1.367,ALDUPGS:PM
2016-06-15,1.3698,ALDUPGS:PM
2016-06-16,1.3701,ALDUPGS:PM
2016-06-17,1.3681,ALDUPGS:PM
2016-06-20,1.37,ALDUPGS:PM
2016-06-21,1.3694,ALDUPGS:PM
2016-06-22,1.3672,ALDUPGS:PM
2016-06-23,1.3701,ALDUPGS:PM
2016-06-24,1.3662,ALDUPGS:PM
2016-06-27,1.3706,ALDUPGS:PM
2016-06-28,1.3721,ALDUPGS:PM
2016-06-29,1.3725,ALDUPGS:PM
2016-06-30,1.3715,ALDUPGS:PM
2016-07-01,1.3723,ALDUPGS:PM
2016-07-04,1.3729,ALDUPGS:PM
2016-07-05,1.3723,ALDUPGS:PM
2016-07-07,1.3725,ALDUPGS:PM
2016-07-08,1.3724,ALDUPGS:PM
2016-07-11,1.3728,ALDUPGS:PM
2016-07-12,1.3729,ALDUPGS:PM
2016-07-13,1.3719,ALDUPGS:PM
2016-07-14,1.3727,ALDUPGS:PM
2016-07-15,1.3717,ALDUPGS:PM
2016-07-18,1.3728,ALDUPGS:PM
2016-07-19,1.3724,ALDUPGS:PM
2016-07-20,1.3727,ALDUPGS:PM
2016-07-21,1.3723,ALDUPGS:PM
2016-07-22,1.3724,ALDUPGS:PM
2016-07-25,1.3737,ALDUPGS:PM
2016-07-26,1.3736,ALDUPGS:PM
2016-07-27,1.3739,ALDUPGS:PM
2016-07-28,1.3742,ALDUPGS:PM
2016-07-29,1.3744,ALDUPGS:PM
2016-08-01,1.3744,ALDUPGS:PM
2016-08-02,1.3745,ALDUPGS:PM
2016-08-03,1.3745,ALDUPGS:PM
2016-08-04,1.3742,ALDUPGS:PM
2016-08-05,1.3744,ALDUPGS:PM
2016-08-08,1.3726,ALDUPGS:PM
2016-08-09,1.3731,ALDUPGS:PM
2016-08-10,1.3745,ALDUPGS:PM
2016-08-11,1.3746,ALDUPGS:PM
2016-08-12,1.3745,ALDUPGS:PM
2016-08-15,1.3731,ALDUPGS:PM
2016-08-16,1.3746,ALDUPGS:PM
2016-08-17,1.3746,ALDUPGS:PM
2016-08-18,1.3743,ALDUPGS:PM
2016-08-19,1.3745,ALDUPGS:PM
2016-08-22,1.3747,ALDUPGS:PM
2016-08-23,1.3754,ALDUPGS:PM
2016-08-24,1.3749,ALDUPGS:PM
2016-08-25,1.375,ALDUPGS:PM
2016-08-26,1.3735,ALDUPGS:PM
2016-08-30,1.3753,ALDUPGS:PM
